iso_code,casedate,location,continent,new_cases,new_deaths,population,pop_density,median_age,gdp_per_capita,hosp_beds,total_vaccinations_per_hundred,aged_65_older,life_expectancy,human_development_index,region
PAK,2023-04-30,Pakistan,Asia,67.0,0.0,235824864,255.573,23.5,5034.708,0.6,,4.495,67.27,0.557,South Asia
PLW,2021-08-22,Palau,Oceania,2.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2021-09-12,Palau,Oceania,1.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2021-09-19,Palau,Oceania,2.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2021-10-10,Palau,Oceania,3.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-01-02,Palau,Oceania,5.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-01-09,Palau,Oceania,7.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-01-16,Palau,Oceania,99.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-01-23,Palau,Oceania,383.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-01-30,Palau,Oceania,1025.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-02-06,Palau,Oceania,1029.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-02-13,Palau,Oceania,577.0,6.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-02-20,Palau,Oceania,330.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-02-27,Palau,Oceania,263.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-03-06,Palau,Oceania,118.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-03-13,Palau,Oceania,55.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-03-20,Palau,Oceania,46.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-03-27,Palau,Oceania,42.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-04-03,Palau,Oceania,55.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-04-10,Palau,Oceania,56.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-04-17,Palau,Oceania,24.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-04-24,Palau,Oceania,274.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-05-01,Palau,Oceania,214.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-05-08,Palau,Oceania,122.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-05-15,Palau,Oceania,147.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-05-22,Palau,Oceania,88.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-05-29,Palau,Oceania,76.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-06-05,Palau,Oceania,40.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-06-12,Palau,Oceania,62.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-06-19,Palau,Oceania,36.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-06-26,Palau,Oceania,18.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-07-24,Palau,Oceania,17.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-07-31,Palau,Oceania,16.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-08-07,Palau,Oceania,7.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-08-14,Palau,Oceania,7.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-08-21,Palau,Oceania,33.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-08-28,Palau,Oceania,69.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-09-04,Palau,Oceania,55.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-09-11,Palau,Oceania,27.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-09-18,Palau,Oceania,30.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-10-02,Palau,Oceania,21.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-10-09,Palau,Oceania,9.0,1.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-10-23,Palau,Oceania,23.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-10-30,Palau,Oceania,17.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-11-13,Palau,Oceania,154.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-11-20,Palau,Oceania,101.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-11-27,Palau,Oceania,111.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-12-04,Palau,Oceania,37.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-12-11,Palau,Oceania,22.0,2.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2022-12-25,Palau,Oceania,13.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-01-01,Palau,Oceania,3.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-01-08,Palau,Oceania,5.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-01-15,Palau,Oceania,4.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-01-22,Palau,Oceania,6.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-02-05,Palau,Oceania,1.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-02-12,Palau,Oceania,1.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-02-26,Palau,Oceania,1.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-03-05,Palau,Oceania,2.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-03-12,Palau,Oceania,3.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-03-19,Palau,Oceania,1.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-03-26,Palau,Oceania,2.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-04-16,Palau,Oceania,2.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-05-07,Palau,Oceania,1.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-05-21,Palau,Oceania,9.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-06-04,Palau,Oceania,2.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-06-18,Palau,Oceania,4.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-07-09,Palau,Oceania,36.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-07-16,Palau,Oceania,18.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-07-30,Palau,Oceania,55.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-08-06,Palau,Oceania,54.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-08-13,Palau,Oceania,21.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-09-03,Palau,Oceania,23.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-09-10,Palau,Oceania,9.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-09-24,Palau,Oceania,9.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-10-01,Palau,Oceania,3.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-10-08,Palau,Oceania,2.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-10-22,Palau,Oceania,3.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-11-05,Palau,Oceania,1.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-11-19,Palau,Oceania,2.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PLW,2023-12-17,Palau,Oceania,16.0,0.0,18084,47.237,,13240.405,4.8,,,73.7,0.826,Oceania / Aus
PSE,2020-03-08,Palestine,Asia,19.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-03-15,Palestine,Asia,19.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-03-22,Palestine,Asia,15.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-03-29,Palestine,Asia,44.0,1.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-04-05,Palestine,Asia,120.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-04-12,Palestine,Asia,51.0,1.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-04-19,Palestine,Asia,45.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-04-26,Palestine,Asia,29.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-05-03,Palestine,Asia,11.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-05-10,Palestine,Asia,194.0,2.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-05-17,Palestine,Asia,8.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-05-24,Palestine,Asia,47.0,1.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-05-31,Palestine,Asia,24.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-06-07,Palestine,Asia,17.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-06-14,Palestine,Asia,30.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-06-21,Palestine,Asia,306.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-06-28,Palestine,Asia,1074.0,2.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-07-05,Palestine,Asia,2197.0,12.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-07-12,Palestine,Asia,2438.0,13.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-07-19,Palestine,Asia,2899.0,30.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-07-26,Palestine,Asia,3208.0,16.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-08-02,Palestine,Asia,2760.0,8.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-08-09,Palestine,Asia,2819.0,17.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-08-16,Palestine,Asia,3180.0,16.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-08-23,Palestine,Asia,3144.0,19.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-08-30,Palestine,Asia,3829.0,26.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-09-06,Palestine,Asia,4723.0,35.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-09-13,Palestine,Asia,5266.0,39.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-09-20,Palestine,Asia,6247.0,53.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-09-27,Palestine,Asia,3809.0,43.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-10-04,Palestine,Asia,3441.0,56.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-10-11,Palestine,Asia,3121.0,52.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-10-18,Palestine,Asia,3016.0,30.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-10-25,Palestine,Asia,3443.0,42.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-11-01,Palestine,Asia,3669.0,41.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-11-08,Palestine,Asia,4350.0,29.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-11-15,Palestine,Asia,4738.0,49.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-11-22,Palestine,Asia,8430.0,65.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-11-29,Palestine,Asia,12081.0,93.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-12-06,Palestine,Asia,14841.0,114.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-12-13,Palestine,Asia,13300.0,157.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-12-20,Palestine,Asia,14104.0,170.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2020-12-27,Palestine,Asia,11434.0,174.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-01-03,Palestine,Asia,9339.0,172.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-01-10,Palestine,Asia,7371.0,157.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-01-17,Palestine,Asia,5387.0,126.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-01-24,Palestine,Asia,3776.0,90.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-01-31,Palestine,Asia,4103.0,59.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-02-07,Palestine,Asia,4025.0,48.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-02-14,Palestine,Asia,5923.0,67.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-02-21,Palestine,Asia,6411.0,47.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-02-28,Palestine,Asia,11563.0,64.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-03-07,Palestine,Asia,14201.0,116.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-03-14,Palestine,Asia,13810.0,142.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-03-21,Palestine,Asia,14972.0,162.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-03-28,Palestine,Asia,13799.0,154.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-04-04,Palestine,Asia,13910.0,131.0,5250076,778.202,20.4,4449.898,,1.96,3.043,74.05,0.708,West Asia
PSE,2021-04-11,Palestine,Asia,17509.0,161.0,5250076,778.202,20.4,4449.898,,2.94,3.043,74.05,0.708,West Asia
PSE,2021-04-18,Palestine,Asia,13940.0,149.0,5250076,778.202,20.4,4449.898,,3.5,3.043,74.05,0.708,West Asia
PSE,2021-04-25,Palestine,Asia,10521.0,168.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-05-02,Palestine,Asia,6867.0,106.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-05-09,Palestine,Asia,4311.0,94.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-05-16,Palestine,Asia,2221.0,72.0,5250076,778.202,20.4,4449.898,,8.9,3.043,74.05,0.708,West Asia
PSE,2021-05-23,Palestine,Asia,1543.0,36.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-05-30,Palestine,Asia,2637.0,33.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-06-06,Palestine,Asia,2015.0,24.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-06-13,Palestine,Asia,1559.0,14.0,5250076,778.202,20.4,4449.898,,12.53,3.043,74.05,0.708,West Asia
PSE,2021-06-20,Palestine,Asia,1193.0,20.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-06-27,Palestine,Asia,1035.0,8.0,5250076,778.202,20.4,4449.898,,15.7,3.043,74.05,0.708,West Asia
PSE,2021-07-04,Palestine,Asia,852.0,12.0,5250076,778.202,20.4,4449.898,,16.92,3.043,74.05,0.708,West Asia
PSE,2021-07-11,Palestine,Asia,615.0,10.0,5250076,778.202,20.4,4449.898,,17.73,3.043,74.05,0.708,West Asia
PSE,2021-07-18,Palestine,Asia,534.0,7.0,5250076,778.202,20.4,4449.898,,18.46,3.043,74.05,0.708,West Asia
PSE,2021-07-25,Palestine,Asia,390.0,10.0,5250076,778.202,20.4,4449.898,,18.62,3.043,74.05,0.708,West Asia
PSE,2021-08-01,Palestine,Asia,830.0,7.0,5250076,778.202,20.4,4449.898,,19.19,3.043,74.05,0.708,West Asia
PSE,2021-08-08,Palestine,Asia,1010.0,7.0,5250076,778.202,20.4,4449.898,,19.66,3.043,74.05,0.708,West Asia
PSE,2021-08-15,Palestine,Asia,2396.0,12.0,5250076,778.202,20.4,4449.898,,20.31,3.043,74.05,0.708,West Asia
PSE,2021-08-22,Palestine,Asia,5495.0,9.0,5250076,778.202,20.4,4449.898,,21.62,3.043,74.05,0.708,West Asia
PSE,2021-08-29,Palestine,Asia,10406.0,37.0,5250076,778.202,20.4,4449.898,,24.68,3.043,74.05,0.708,West Asia
PSE,2021-09-05,Palestine,Asia,16213.0,51.0,5250076,778.202,20.4,4449.898,,29.88,3.043,74.05,0.708,West Asia
PSE,2021-09-12,Palestine,Asia,16351.0,79.0,5250076,778.202,20.4,4449.898,,32.69,3.043,74.05,0.708,West Asia
PSE,2021-09-19,Palestine,Asia,14869.0,110.0,5250076,778.202,20.4,4449.898,,35.38,3.043,74.05,0.708,West Asia
PSE,2021-09-26,Palestine,Asia,13591.0,109.0,5250076,778.202,20.4,4449.898,,38.89,3.043,74.05,0.708,West Asia
PSE,2021-10-03,Palestine,Asia,10103.0,114.0,5250076,778.202,20.4,4449.898,,41.81,3.043,74.05,0.708,West Asia
PSE,2021-10-10,Palestine,Asia,7080.0,95.0,5250076,778.202,20.4,4449.898,,43.84,3.043,74.05,0.708,West Asia
PSE,2021-10-17,Palestine,Asia,4666.0,81.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-10-24,Palestine,Asia,3307.0,50.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-10-31,Palestine,Asia,2358.0,50.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-11-07,Palestine,Asia,1944.0,40.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-11-14,Palestine,Asia,1478.0,35.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-11-21,Palestine,Asia,1304.0,23.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-11-28,Palestine,Asia,1416.0,18.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-12-05,Palestine,Asia,2255.0,22.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-12-12,Palestine,Asia,2092.0,23.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-12-19,Palestine,Asia,2291.0,30.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2021-12-26,Palestine,Asia,2116.0,33.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-01-02,Palestine,Asia,2215.0,42.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-01-09,Palestine,Asia,1988.0,36.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-01-16,Palestine,Asia,3040.0,38.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-01-23,Palestine,Asia,7293.0,33.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-01-30,Palestine,Asia,33080.0,38.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-02-06,Palestine,Asia,58046.0,65.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-02-13,Palestine,Asia,37153.0,113.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-02-20,Palestine,Asia,20498.0,126.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-02-27,Palestine,Asia,12881.0,105.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-03-06,Palestine,Asia,6488.0,81.0,5250076,778.202,20.4,4449.898,,68.76,3.043,74.05,0.708,West Asia
PSE,2022-03-13,Palestine,Asia,2537.0,35.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-03-20,Palestine,Asia,1292.0,29.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-03-27,Palestine,Asia,796.0,14.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-04-03,Palestine,Asia,537.0,0.0,5250076,778.202,20.4,4449.898,,70.62,3.043,74.05,0.708,West Asia
PSE,2022-04-10,Palestine,Asia,330.0,1.0,5250076,778.202,20.4,4449.898,,70.72,3.043,74.05,0.708,West Asia
PSE,2022-04-17,Palestine,Asia,259.0,1.0,5250076,778.202,20.4,4449.898,,70.8,3.043,74.05,0.708,West Asia
PSE,2022-04-24,Palestine,Asia,184.0,0.0,5250076,778.202,20.4,4449.898,,70.84,3.043,74.05,0.708,West Asia
PSE,2022-05-08,Palestine,Asia,133.0,0.0,5250076,778.202,20.4,4449.898,,70.86,3.043,74.05,0.708,West Asia
PSE,2022-05-15,Palestine,Asia,263.0,2.0,5250076,778.202,20.4,4449.898,,70.89,3.043,74.05,0.708,West Asia
PSE,2022-05-22,Palestine,Asia,117.0,1.0,5250076,778.202,20.4,4449.898,,70.92,3.043,74.05,0.708,West Asia
PSE,2022-05-29,Palestine,Asia,132.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-06-05,Palestine,Asia,174.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-06-12,Palestine,Asia,221.0,0.0,5250076,778.202,20.4,4449.898,,71.04,3.043,74.05,0.708,West Asia
PSE,2022-06-19,Palestine,Asia,403.0,0.0,5250076,778.202,20.4,4449.898,,71.1,3.043,74.05,0.708,West Asia
PSE,2022-06-26,Palestine,Asia,1350.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-07-03,Palestine,Asia,2637.0,2.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-07-10,Palestine,Asia,2595.0,1.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-07-17,Palestine,Asia,6954.0,1.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-07-24,Palestine,Asia,10057.0,14.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-07-31,Palestine,Asia,8969.0,10.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-08-07,Palestine,Asia,6382.0,3.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-08-14,Palestine,Asia,937.0,3.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-08-28,Palestine,Asia,3355.0,6.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-09-04,Palestine,Asia,852.0,6.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-09-11,Palestine,Asia,177.0,1.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-09-25,Palestine,Asia,102.0,1.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-10-02,Palestine,Asia,70.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-10-09,Palestine,Asia,37.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
PSE,2022-10-16,Palestine,Asia,37.0,0.0,5250076,778.202,20.4,4449.898,,,3.043,74.05,0.708,West Asia
